loc_rowid,kepid,kepoi_name,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
3726,6276994,K04095.01,0.77,2.700e-01,-8.000e-02,1903.0,,,2.900000,1.000000,-1.000000,6241.00,175.00,-219.00,1.0310,0.3490,-0.1160,1.0880,0.1540,-0.1540
3727,9674564,K04096.01,1.21,3.400e-01,-1.200e-01,906.0,,,14.972746,,,5668.00,152.00,-152.00,0.9120,0.2540,-0.0910,0.9430,0.1040,-0.0940
3728,5942808,K02250.02,1.76,1.300e-01,-1.800e-01,1711.0,,,3.547000,0.988000,-0.988000,4922.00,169.00,-169.00,0.8230,0.0620,-0.0850,0.7900,0.0730,-0.0540
3729,3232249,K07648.01,0.80,7.000e-02,-6.000e-02,1293.0,,,6.600000,2.000000,-2.000000,4832.00,168.00,-168.00,0.7460,0.0620,-0.0560,0.7910,0.0540,-0.0720
3730,5688683,K04097.01,0.99,9.000e-02,-7.000e-02,816.0,,,19.890000,9.400000,-9.400000,4353.00,118.00,-131.00,0.6030,0.0600,-0.0400,0.6480,0.0560,-0.0620
3731,6607644,K04159.01,0.79,5.000e-02,-7.000e-02,1609.0,,,3.860000,1.800000,-1.800000,5196.00,83.00,-72.00,0.8890,0.0510,-0.0760,0.8280,0.0580,-0.0320
3732,7610663,K04160.01,0.90,2.500e-01,-1.400e-01,1269.0,,,13.010000,4.700000,-4.700000,5755.00,154.00,-154.00,0.9930,0.2780,-0.1490,0.9090,0.1240,-0.0820
3733,5565707,K04161.01,5.27,1.610e+00,-2.620e+00,4465.0,,,9.510000,4.500000,-4.500000,6635.00,157.00,-255.00,7.1460,2.1860,-3.5530,2.3030,0.3860,-0.6630
3734,1293031,K04162.01,9.19,4.400e-01,-3.940e+00,5016.0,,,1.011900,0.098800,-0.098800,6341.00,195.00,-195.00,5.3020,0.2530,-2.2760,2.0500,0.1100,-0.4110
3735,2859299,K07640.01,1.48,4.900e-01,-2.100e-01,2358.0,,,6.238000,0.791000,-0.791000,6161.00,165.00,-202.00,1.1140,0.3660,-0.1570,1.0380,0.1670,-0.1250
3736,7449554,K02357.02,3.79,5.900e-01,-8.800e-01,863.0,,,30.700000,15.100000,-15.100000,5583.00,83.00,-75.00,1.5300,0.2370,-0.3550,1.0170,0.0840,-0.0840
3737,4067110,K04026.01,168.34,3.881e+01,-9.702e+01,5366.0,,,1.217000,0.209000,-0.209000,6611.00,180.00,-180.00,7.4350,1.7140,-4.2850,2.6100,0.2560,-0.7680
3738,8694309,K04027.01,0.90,2.100e-01,-2.500e-01,2208.0,,,2.554000,0.801000,-0.801000,5609.00,168.00,-126.00,1.3100,0.3020,-0.3690,0.8670,0.1310,-0.0660
3739,8282651,K02193.02,1.32,1.100e-01,-1.300e-01,763.0,,,43.400000,20.800000,-20.800000,4478.00,133.00,-130.00,0.6510,0.0520,-0.0650,0.6370,0.0670,-0.0530
3740,7818447,K04028.01,4.96,0.000e+00,0.000e+00,497.0,,,1.603000,0.413000,-0.413000,2661.00,0.00,0.00,0.1160,0.0000,0.0000,0.0940,0.0000,0.0000
3741,11569475,K04029.01,125.56,7.970e+00,-7.164e+01,5471.0,,,1.127000,0.421000,-0.421000,6740.00,163.00,-265.00,12.0800,0.7660,-6.8930,3.4790,0.0700,-1.4300
3742,5688683,K04097.02,0.55,5.000e-02,-4.000e-02,699.0,,,25.000000,11.800000,-11.800000,4353.00,118.00,-131.00,0.6030,0.0600,-0.0400,0.6480,0.0560,-0.0620
3743,8222627,K04098.01,2.39,9.200e-01,-1.710e+00,2384.0,,,7.470000,2.300000,-2.300000,5023.00,150.00,-135.00,2.5710,0.9890,-1.8370,1.1570,0.1760,-0.3260
3744,8951205,K04099.01,1.28,2.200e-01,-1.000e-01,885.0,,,19.980000,5.200000,-5.200000,5431.00,162.00,-162.00,0.7170,0.1200,-0.0550,0.8020,0.0740,-0.0900
3745,5700900,K04100.01,23.99,7.120e+00,-2.370e+00,253.0,,,28.900000,13.900000,-13.900000,5982.00,189.00,-210.00,0.9600,0.2850,-0.0950,1.0470,0.1290,-0.1420
3746,7026477,K04101.01,2.87,1.450e+00,-6.900e-01,353.0,,,207.700000,94.000000,-94.000000,6705.00,179.00,-258.00,1.5240,0.7710,-0.3660,1.2320,0.2700,-0.2100
3747,9402583,K04168.01,0.90,1.100e-01,-8.000e-02,1745.0,,,1.517000,0.158000,-0.158000,5041.00,151.00,-151.00,0.7280,0.0860,-0.0650,0.7660,0.0790,-0.0710
3748,7838675,K04169.01,0.85,2.300e-01,-8.000e-02,1682.0,,,4.747000,0.556000,-0.556000,5718.00,153.00,-170.00,0.8630,0.2340,-0.0780,0.9600,0.0950,-0.1160
3749,8700537,K04170.01,20.79,5.470e+00,-2.960e+00,542.0,,,3.570000,1.800000,-1.800000,6109.00,182.00,-182.00,0.9410,0.2480,-0.1340,0.8720,0.0990,-0.0810
3750,10858785,K04171.01,21.96,5.880e+00,-2.360e+00,1870.0,,,1.268000,0.553000,-0.553000,6086.00,164.00,-200.00,0.9210,0.2470,-0.0990,1.0030,0.1160,-0.1290
3751,9640907,K04172.01,1.28,4.400e-01,-1.400e-01,1914.0,,,4.376379,,,6194.00,195.00,-260.00,1.0690,0.3650,-0.1220,1.1610,0.1420,-0.1580
3752,7515670,K02360.02,,,,,,,,,,,,,,,,,,
3753,9551430,K04030.01,22.20,4.140e+00,-2.550e+00,822.0,,,1.446000,0.649000,-0.649000,5607.00,192.00,-192.00,0.7660,0.1430,-0.0880,0.7400,0.0950,-0.0510
3754,3228986,K04031.01,1.27,2.200e-01,-9.000e-02,2311.0,,,1.549000,0.743000,-0.743000,6238.00,68.00,-87.00,1.1910,0.1980,-0.0850,1.2040,0.0760,-0.0930
3755,7100673,K04032.01,0.83,1.300e-01,-1.100e-01,1160.0,,,11.020000,4.300000,-4.300000,5574.00,111.00,-100.00,1.0650,0.1660,-0.1500,0.9330,0.0670,-0.0530
3756,7100673,K04032.02,0.70,1.100e-01,-1.000e-01,1287.0,,,8.830000,1.200000,-1.200000,5574.00,111.00,-100.00,1.0650,0.1660,-0.1500,0.9330,0.0670,-0.0530
3757,4138557,K04033.01,37.93,8.210e+00,-1.232e+01,2558.0,,,2.090000,1.000000,-1.000000,5908.00,163.00,-133.00,1.8620,0.4030,-0.6050,0.9770,0.1540,-0.1260
3758,2708278,K04102.01,0.93,1.000e-01,-6.000e-02,1312.0,,,3.295000,0.797000,-0.797000,5285.00,84.00,-73.00,0.9270,0.0960,-0.0560,0.9330,0.0310,-0.0390
3759,2984990,K07641.01,1.36,4.900e-01,-6.100e-01,1383.0,,,12.770000,4.900000,-4.900000,5455.00,180.00,-147.00,1.5070,0.5480,-0.6690,0.8770,0.0910,-0.1010
3760,3747817,K04103.01,2.41,2.200e-01,-1.000e-01,268.0,,,151.500000,13.700000,-13.700000,5273.00,105.00,-105.00,0.8010,0.0720,-0.0330,0.8610,0.0420,-0.0530
3761,8483366,K04104.01,2.82,1.040e+00,-2.100e-01,232.0,,,289.300000,14.600000,-14.600000,5737.00,163.00,-157.00,0.8720,0.3200,-0.0670,0.9690,0.0870,-0.1090
3762,7758018,K04105.01,3.14,1.190e+00,-3.000e-01,263.0,,,178.500000,47.100000,-47.100000,6025.00,154.00,-201.00,0.9990,0.3810,-0.0940,1.0800,0.1800,-0.1400
3763,9071593,K02257.02,1.81,1.300e-01,-1.100e-01,401.0,,,71.400000,33.000000,-33.000000,5225.00,83.00,-73.00,0.8590,0.0630,-0.0510,0.8610,0.0500,-0.0410
3764,10089911,K04034.01,6.14,4.400e-01,-1.880e+00,1774.0,,,6.610000,3.200000,-3.200000,6303.00,82.00,-75.00,3.5300,0.2540,-1.0800,1.7860,0.1580,-0.2360
3765,3247404,K04035.01,47.94,0.000e+00,0.000e+00,881.0,,,10.580000,5.300000,-5.300000,5780.00,,,1.0000,,,1.0000,,
3766,11415243,K04036.01,1.69,1.000e-01,-6.000e-02,241.0,,,199.600000,19.800000,-19.800000,4798.00,95.00,-95.00,0.7070,0.0430,-0.0250,0.7710,0.0300,-0.0480
3767,3548044,K02194.02,1.71,2.200e-01,-2.200e-01,443.0,,,63.100000,11.800000,-11.800000,5670.00,113.00,-102.00,0.9500,0.1240,-0.1240,0.8020,0.0710,-0.0360
3768,8264402,K04037.01,3.36,5.800e-01,-4.300e-01,361.0,,,56.600000,28.100000,-28.100000,6163.00,73.00,-86.00,1.3130,0.2300,-0.1670,1.1740,0.0940,-0.0850
3769,7773179,K04038.01,1.06,3.200e-01,-1.400e-01,1473.0,,,2.690000,1.200000,-1.200000,6084.00,169.00,-212.00,0.9830,0.2960,-0.1270,0.9910,0.1420,-0.1290
3770,11017094,K04106.01,15.38,2.070e+00,-9.500e-01,1587.0,,,1.221000,0.244000,-0.244000,5271.00,141.00,-157.00,0.6480,0.0870,-0.0400,0.7180,0.0630,-0.0630
3771,3129238,K07645.01,0.55,8.000e-02,-7.000e-02,1232.0,,,3.170000,1.400000,-1.400000,5341.00,143.00,-159.00,0.7590,0.1150,-0.0940,0.7050,0.1020,-0.0440
3772,5956633,K04107.01,2.40,7.800e-01,-1.800e-01,237.0,,,177.100000,68.700000,-68.700000,5713.00,158.00,-169.00,0.8930,0.2880,-0.0690,1.0100,0.0850,-0.1230
3773,9899065,K04108.01,0.81,7.000e-02,-6.000e-02,1262.0,,,1.974000,0.711000,-0.711000,5157.00,178.00,-178.00,0.6200,0.0480,-0.0480,0.6140,0.0570,-0.0260
3774,7907808,K04109.01,1.48,8.100e-01,-8.200e-01,2411.0,,,3.710000,1.300000,-1.300000,4968.00,149.00,-134.00,1.7550,0.9700,-0.9700,0.9440,0.1940,-0.1590
3775,5471792,K04110.01,2.19,9.800e-01,-1.180e+00,1006.0,,,1.363000,0.571000,-0.571000,5611.00,197.00,-157.00,1.6320,0.7240,-0.8840,0.8320,0.1130,-0.0930
3776,11145831,K04039.01,1.24,4.000e-01,-1.300e-01,1783.0,,,4.460000,2.200000,-2.200000,6273.00,175.00,-219.00,1.0440,0.3350,-0.1120,1.0990,0.1580,-0.1440
3777,11444952,K04040.01,19.06,4.620e+00,-1.540e+00,1844.0,,,1.261000,0.617000,-0.617000,5569.00,149.00,-166.00,0.8290,0.2010,-0.0670,0.9280,0.0810,-0.1020
3778,8647295,K04041.01,26.91,5.410e+00,-3.620e+00,1649.0,,,1.297000,0.327000,-0.327000,5445.00,162.00,-162.00,0.8550,0.1720,-0.1150,0.7620,0.1220,-0.0520
3779,3444098,K04042.01,6.73,1.610e+00,-3.000e+00,4699.0,,,3.510000,1.400000,-1.400000,8855.00,251.00,-376.00,2.8580,0.6870,-1.2750,1.9640,0.3990,-0.4390
3780,5112567,K04043.01,34.69,1.039e+01,-8.480e+00,2202.0,,,1.154000,0.448000,-0.448000,6770.00,189.00,-283.00,1.6230,0.4860,-0.3970,1.3650,0.1960,-0.2610
3781,2708343,K04111.01,0.90,7.000e-02,-8.000e-02,983.0,,,3.090000,1.200000,-1.200000,4476.00,133.00,-133.00,0.6330,0.0500,-0.0560,0.6180,0.0740,-0.0430
3782,3235282,K07649.01,4.50,1.270e+00,-5.400e-01,265.0,,,1603.000000,771.000000,-771.000000,6392.00,179.00,-224.00,1.1620,0.3270,-0.1400,1.2320,0.1350,-0.1850
3783,3348090,K04112.01,2.60,3.400e-01,-1.030e+00,2544.0,,,7.960000,3.600000,-3.600000,6501.00,177.00,-196.00,3.2470,0.4290,-1.2880,1.5790,0.2090,-0.3590
3784,9282762,K04113.01,1.12,3.500e-01,-1.400e-01,1743.0,,,2.205000,0.935000,-0.935000,6099.00,171.00,-236.00,1.0280,0.3240,-0.1300,1.0980,0.1350,-0.1510
3785,3117046,K04114.01,2.37,6.400e-01,-2.800e-01,285.0,,,232.200000,63.600000,-63.600000,6373.00,151.00,-207.00,1.0470,0.2840,-0.1220,1.0940,0.1430,-0.1430
3786,6311520,K04115.01,27.05,7.690e+00,-4.150e+00,2200.0,,,1.243000,0.587000,-0.587000,6419.00,177.00,-199.00,1.1420,0.3250,-0.1750,1.0130,0.1560,-0.1140
3787,5201115,K04044.01,1.19,3.400e-01,-2.500e-01,1678.0,,,2.900000,1.400000,-1.400000,5872.00,176.00,-194.00,1.1570,0.3320,-0.2410,0.9340,0.1440,-0.0960
3788,2708203,K04045.01,0.81,1.700e-01,-1.100e-01,1671.0,,,2.150000,0.977000,-0.977000,6569.00,157.00,-197.00,0.9270,0.1930,-0.1290,0.8050,0.0700,-0.0410
3789,4150496,K04046.01,20.38,6.260e+00,-2.070e+00,857.0,,,4.840000,2.400000,-2.400000,5880.00,159.00,-194.00,0.8930,0.2740,-0.0910,0.9740,0.1200,-0.1200
3790,11401767,K02195.02,2.25,3.800e-01,-2.500e-01,660.0,,,15.890000,7.900000,-7.900000,6056.00,81.00,-90.00,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
3791,9655005,K04047.01,2.39,4.000e-01,-7.500e-01,3562.0,,,1.187000,0.225000,-0.225000,7872.00,70.00,-86.00,3.3670,0.5640,-1.0470,2.2280,0.1710,-0.3710
3792,11709124,K00435.06,1.32,1.700e-01,-1.300e-01,838.0,,,17.510000,1.400000,-1.400000,5688.00,113.00,-101.00,0.9710,0.1300,-0.0950,0.8950,0.0710,-0.0520
3793,3851194,K07671.01,1.77,3.000e-01,-5.500e-01,2795.0,,,2.284000,0.748000,-0.748000,5837.00,79.00,-79.00,2.3380,0.3900,-0.7240,1.2320,0.1160,-0.2490
3794,8613535,K02263.02,1.47,4.500e-01,-1.600e-01,946.0,,,11.850000,1.300000,-1.300000,6249.00,174.00,-217.00,1.0760,0.3350,-0.1120,1.1300,0.1590,-0.1590
3795,5092655,K04116.01,1.28,3.000e-01,-1.300e-01,1559.0,,,2.646000,0.466000,-0.466000,5067.00,195.00,-155.00,0.7150,0.1700,-0.0690,0.6860,0.1450,-0.0460
3796,3955817,K04117.01,1.10,6.000e-02,-6.000e-02,926.0,,,12.470000,1.800000,-1.800000,5072.00,81.00,-81.00,0.8250,0.0420,-0.0470,0.8220,0.0470,-0.0340
3797,10661778,K04118.01,10.75,0.000e+00,0.000e+00,1699.0,,,1.317000,0.564000,-0.564000,5780.00,,,1.0000,,,1.0000,,
3798,5513857,K04119.01,0.91,1.800e-01,-1.000e-01,1763.0,,,1.841000,0.633000,-0.633000,5465.00,164.00,-164.00,0.8190,0.1630,-0.0880,0.8400,0.0990,-0.0820
3799,10272389,K04048.01,1.13,1.800e-01,-1.000e-01,902.0,,,4.820000,1.300000,-1.300000,5270.00,158.00,-142.00,0.7700,0.1220,-0.0660,0.8630,0.0600,-0.1030
3800,4679687,K04049.01,30.48,6.920e+00,-4.610e+00,1653.0,,,2.260000,1.100000,-1.100000,5432.00,204.00,-185.00,0.8720,0.1980,-0.1320,0.7750,0.1220,-0.0520
3801,7968683,K04050.01,3.62,3.000e-01,-2.900e-01,183.0,,,54.800000,26.900000,-26.900000,4723.00,141.00,-127.00,0.6960,0.0560,-0.0560,0.7220,0.0650,-0.0650
3802,10360722,K04051.01,2.75,1.100e-01,-2.100e-01,274.0,,,187.900000,12.600000,-12.600000,4999.00,79.00,-79.00,0.8430,0.0350,-0.0650,0.8000,0.0480,-0.0280
3803,9091755,K04052.01,1.91,4.300e-01,-1.500e-01,1649.0,,,1.077000,0.352000,-0.352000,5932.00,141.00,-177.00,0.7980,0.1820,-0.0610,0.8990,0.0770,-0.1060
3804,3852476,K07672.01,6.88,1.190e+00,-2.220e+00,676.0,,,225.600000,82.700000,-82.700000,5267.00,110.00,-173.00,4.5250,0.7870,-1.4610,1.6280,0.2050,-0.5750
3805,9700449,K04120.01,1.93,6.400e-01,-2.100e-01,420.0,,,68.800000,23.700000,-23.700000,6321.00,169.00,-206.00,1.0580,0.3490,-0.1160,1.1080,0.1540,-0.1390
3806,6349881,K04121.01,3.24,3.400e-01,-3.800e-01,288.0,,,154.700000,71.800000,-71.800000,5275.00,86.00,-79.00,0.9690,0.1020,-0.1130,0.8550,0.0610,-0.0300
3807,9851970,K04122.01,0.77,7.000e-02,-8.000e-02,1385.0,,,1.826300,0.050500,-0.050500,4965.00,151.00,-136.00,0.7360,0.0650,-0.0790,0.7090,0.0930,-0.0500
3808,6140059,K04123.01,1.73,5.000e-01,-3.500e-01,613.0,,,10.550000,5.100000,-5.100000,6198.00,169.00,-206.00,1.2390,0.3520,-0.2560,0.9980,0.1580,-0.1150
3809,5726910,K04124.01,1.17,4.900e-01,-2.100e-01,1378.0,,,6.780000,1.700000,-1.700000,5750.00,181.00,-143.00,0.9650,0.4080,-0.1710,0.7850,0.1360,-0.0490
3810,1718958,K04053.01,0.85,1.300e-01,-8.000e-02,1700.0,,,5.930000,2.000000,-2.000000,5925.00,107.00,-119.00,1.0350,0.1570,-0.1050,0.9680,0.0670,-0.0670
3811,6428794,K04054.01,2.21,1.500e-01,-1.200e-01,273.0,,,100.600000,41.000000,-41.000000,5171.00,103.00,-103.00,0.8010,0.0540,-0.0430,0.8200,0.0460,-0.0410
3812,3228825,K04055.01,0.88,1.700e-01,-1.400e-01,2711.0,,,2.414000,0.961000,-0.961000,6454.00,77.00,-83.00,1.5870,0.3080,-0.2520,1.3360,0.1100,-0.1210
3813,4673628,K04056.01,23.51,5.670e+00,-3.060e+00,1083.0,,,6.750000,3.400000,-3.400000,5570.00,166.00,-149.00,0.8990,0.2170,-0.1170,0.8450,0.1110,-0.0740
3814,11401767,K02195.03,1.83,3.000e-01,-2.100e-01,1081.0,,,3.770000,1.900000,-1.900000,6056.00,81.00,-90.00,1.2090,0.2020,-0.1340,1.1470,0.0760,-0.0830
3815,3852872,K07673.01,1.87,1.170e+00,-9.600e-01,475.0,,,146.500000,21.900000,-21.900000,4965.00,164.00,-134.00,1.7080,1.0670,-0.8730,0.9730,0.2110,-0.1410
3816,9099950,K04125.01,2.86,5.500e-01,-1.010e+00,2820.0,,,1.284200,0.042400,-0.042400,6486.00,156.00,-176.00,2.3080,0.4380,-0.8130,1.4460,0.1830,-0.3130
3817,9718066,K02287.02,0.79,6.000e-02,-2.000e-02,414.0,,,37.500000,18.300000,-18.300000,4657.00,93.00,-93.00,0.6700,0.0550,-0.0170,0.7480,0.0310,-0.0460
3818,9272070,K04126.01,1.45,4.700e-01,-1.500e-01,959.0,,,13.210000,3.600000,-3.600000,6201.00,175.00,-197.00,0.9890,0.3210,-0.1070,1.0580,0.1440,-0.1440
3819,5088400,K04127.01,1.67,2.300e-01,-6.000e-02,797.0,,,32.960000,10.000000,-10.000000,5550.00,75.00,-83.00,0.8780,0.1200,-0.0320,0.9720,0.0410,-0.0650
3820,4669402,K04128.01,6.64,1.760e+00,-1.290e+00,380.0,,,30.200000,14.700000,-14.700000,6007.00,161.00,-179.00,1.0600,0.2820,-0.2050,0.8820,0.1200,-0.0760
3821,3757407,K04057.01,4.35,2.000e-01,-1.740e+00,1848.0,,,21.975783,,,6729.00,184.00,-201.00,4.0990,0.1920,-1.6340,1.9070,0.1710,-0.3710
3822,4769931,K04058.01,1.04,1.900e-01,-8.000e-02,1236.0,,,2.960000,1.100000,-1.100000,5448.00,162.00,-146.00,0.7340,0.1310,-0.0560,0.8150,0.0830,-0.0830
3823,9220612,K04059.01,1.03,1.900e-01,-8.000e-02,1548.0,,,2.150000,1.000000,-1.000000,5390.00,159.00,-159.00,0.7800,0.1430,-0.0610,0.8750,0.0700,-0.1040
3824,9086154,K04060.01,2.36,3.700e-01,-4.100e-01,329.0,,,113.800000,30.800000,-30.800000,5799.00,105.00,-117.00,1.1910,0.1860,-0.2050,0.9770,0.0780,-0.0640
3825,6806695,K04061.01,0.87,1.200e-01,-1.000e-01,1658.0,,,4.403000,0.537000,-0.537000,5437.00,178.00,-146.00,0.7590,0.1090,-0.0900,0.7270,0.0970,-0.0450
3826,3858943,K07674.01,1.53,5.100e-01,-1.700e-01,697.0,,,11.050000,4.900000,-4.900000,6370.00,160.00,-192.00,1.1060,0.3700,-0.1230,1.1480,0.1690,-0.1520
3827,11970988,K04129.01,0.69,1.500e-01,-1.000e-01,1237.0,,,8.370000,1.500000,-1.500000,5240.00,157.00,-141.00,0.9230,0.2030,-0.1400,0.8330,0.0950,-0.0660
3828,10858803,K04130.01,1.13,5.000e-02,-1.200e-01,1435.0,,,2.522000,0.259000,-0.259000,4754.00,143.00,-143.00,0.8210,0.0410,-0.0830,0.7910,0.0460,-0.0460
3829,6129694,K04131.01,2.07,3.500e-01,-8.100e-01,3814.0,,,1.021000,0.510000,-0.510000,7843.00,218.00,-327.00,2.9090,0.4900,-1.1430,2.0810,0.2840,-0.5270
3830,5957181,K04132.01,2.27,2.100e-01,-2.900e-01,140.0,,,318.000000,142.000000,-142.000000,3994.00,62.00,-113.00,0.5540,0.0500,-0.0700,0.5830,0.0500,-0.0600
3831,7601918,K04133.01,1.12,2.600e-01,-3.100e-01,2913.0,,,4.530000,1.500000,-1.500000,6234.00,169.00,-188.00,1.6600,0.3750,-0.4580,1.1160,0.1900,-0.1550
3832,6119877,K04134.01,,,,,,,,,,,,,,,,,,
3833,6792908,K04341.01,1.25,3.500e-01,-2.300e-01,1067.0,,,12.840000,5.600000,-5.600000,6726.00,212.00,-259.00,1.2580,0.3500,-0.2340,1.0540,0.1580,-0.1180
3834,7211879,K04342.01,0.91,2.600e-01,-9.000e-02,2068.0,,,4.570000,1.500000,-1.500000,5931.00,158.00,-175.00,0.8450,0.2480,-0.0830,0.9330,0.0970,-0.1190
3835,8087812,K04343.01,1.73,2.500e-01,-3.600e-01,725.0,,,5.610000,2.800000,-2.800000,5973.00,120.00,-108.00,1.3050,0.1930,-0.2660,0.9220,0.0740,-0.0670
3836,4863956,K04344.01,3.87,1.720e+00,-1.370e+00,2111.0,,,3.100000,1.500000,-1.500000,5519.00,163.00,-210.00,4.3680,1.9470,-1.5460,1.3970,0.2650,-0.5180
3837,10534155,K04345.01,26.60,9.950e+00,-1.216e+01,1397.0,,,3.770000,1.900000,-1.900000,5776.00,174.00,-157.00,1.4550,0.5440,-0.6650,0.8040,0.1030,-0.0600
3838,10397751,K02859.04,0.57,7.000e-02,-6.000e-02,1075.0,,,8.900000,4.000000,-4.000000,5374.00,160.00,-144.00,0.7210,0.0820,-0.0730,0.6800,0.0860,-0.0340
3839,5308537,K04409.01,1.06,1.800e-01,-1.800e-01,853.0,,,28.570000,8.200000,-8.200000,5825.00,105.00,-117.00,1.2910,0.2200,-0.2200,1.0490,0.0980,-0.0710
3840,6350882,K04410.01,1.47,4.900e-01,-1.700e-01,1078.0,,,23.170000,3.100000,-3.100000,6039.00,189.00,-210.00,0.9510,0.3200,-0.1070,1.0270,0.1410,-0.1410
3841,5281113,K04411.01,1.81,3.800e-01,-5.600e-01,1159.0,,,25.720000,9.500000,-9.500000,6292.00,169.00,-169.00,1.8730,0.3860,-0.5800,1.3240,0.1590,-0.2590
3842,7847104,K04412.01,1.17,2.100e-01,-4.100e-01,2491.0,,,3.860000,1.700000,-1.700000,6060.00,180.00,-180.00,2.1060,0.3920,-0.7290,1.1510,0.2090,-0.2090
3843,3450040,K04205.01,0.88,1.200e-01,-3.000e-02,1596.0,,,5.376000,0.661000,-0.661000,5632.00,67.00,-92.00,0.9040,0.1210,-0.0380,1.0260,0.0370,-0.0810
3844,3347807,K07653.01,2.20,3.600e-01,-8.300e-01,382.0,,,94.600000,46.100000,-46.100000,5792.00,159.00,-144.00,2.1830,0.3540,-0.8260,1.1900,0.1740,-0.2320
3845,8487805,K04206.01,0.69,1.000e-01,-6.000e-02,1852.0,,,1.722000,0.247000,-0.247000,5325.00,143.00,-159.00,0.7500,0.1130,-0.0660,0.8400,0.0700,-0.0960
3846,9456281,K04207.01,0.80,6.000e-02,-9.000e-02,1227.0,,,8.480000,3.000000,-3.000000,4236.00,115.00,-140.00,0.5390,0.0440,-0.0600,0.5280,0.0510,-0.0410
3847,5129453,K04208.01,1.23,5.000e-02,-1.000e-01,878.0,,,13.050000,6.400000,-6.400000,4483.00,132.00,-132.00,0.7310,0.0250,-0.0630,0.7230,0.0460,-0.0500
3848,7918478,K04209.01,2.35,4.000e-01,-1.700e-01,693.0,,,20.820000,9.900000,-9.900000,5396.00,194.00,-194.00,0.7020,0.1190,-0.0510,0.7840,0.0820,-0.0820
3849,3336845,K04275.01,0.77,1.100e-01,-9.000e-02,1588.0,,,5.440000,2.200000,-2.200000,5418.00,160.00,-144.00,0.7820,0.1120,-0.0920,0.7460,0.1010,-0.0500
3850,3645282,K07661.01,0.70,1.900e-01,-8.000e-02,2001.0,,,3.820000,1.900000,-1.900000,5645.00,152.00,-169.00,0.9510,0.2540,-0.1090,0.9360,0.1040,-0.0940
3851,6026924,K04276.01,2.44,4.500e-01,-5.500e-01,733.0,,,21.640000,9.700000,-9.700000,6237.00,124.00,-111.00,2.2950,0.4250,-0.5190,1.3990,0.1900,-0.1560
3852,6525280,K04277.01,0.56,7.000e-02,-3.000e-02,1426.0,,,3.740000,1.500000,-1.500000,5774.00,77.00,-77.00,0.8250,0.1010,-0.0510,0.8310,0.0530,-0.0470
3853,4861784,K04278.01,1.61,3.600e-01,-1.500e-01,899.0,,,7.484000,0.624000,-0.624000,5497.00,180.00,-197.00,0.8390,0.1880,-0.0750,0.9520,0.0730,-0.1100
3854,5876360,K04279.01,45.89,0.000e+00,0.000e+00,1791.0,,,4.400000,2.200000,-2.200000,5780.00,,,1.0000,,,1.0000,,
3855,9509343,K04346.01,1.21,1.000e-01,-1.200e-01,890.0,,,23.110000,1.200000,-1.200000,5248.00,86.00,-78.00,0.9430,0.0740,-0.0990,0.8440,0.0640,-0.0320
3856,3732972,K07664.01,12.65,2.640e+00,-3.230e+00,4689.0,,,6.729771,,,4971.00,86.00,-161.00,14.6780,3.0670,-3.7490,1.8540,0.8320,-0.8320
3857,3244792,K04347.01,0.99,2.500e-01,-9.000e-02,1202.0,,,6.604000,0.453000,-0.453000,6021.00,161.00,-179.00,0.8190,0.2090,-0.0700,0.9220,0.0890,-0.1080
3858,8743082,K04348.01,2.39,1.020e+00,-2.700e-01,268.0,,,207.400000,87.100000,-87.100000,5993.00,162.00,-199.00,1.0420,0.4440,-0.1160,1.0310,0.1930,-0.1210
3859,7673841,K02585.03,0.78,1.100e-01,-1.400e-01,989.0,,,12.860000,6.100000,-6.100000,5767.00,115.00,-104.00,1.1350,0.1650,-0.2020,0.9100,0.0780,-0.0520
3860,9142742,K04349.01,3.52,1.890e+00,-9.500e-01,326.0,,,103.700000,51.300000,-51.300000,6148.00,169.00,-236.00,1.6150,0.8680,-0.4380,1.3340,0.2380,-0.2580
3861,6891513,K04413.01,101.71,3.123e+01,-1.038e+01,819.0,,,5.141255,,,5798.00,162.00,-203.00,0.9410,0.2890,-0.0960,1.0380,0.1120,-0.1250
3862,4579598,K04414.01,1.24,4.200e-01,-1.700e-01,2165.0,,,3.110000,1.400000,-1.400000,6241.00,195.00,-260.00,1.1310,0.3750,-0.1610,1.0790,0.1890,-0.1310
3863,7777522,K04415.01,1.21,3.800e-01,-1.000e-01,1780.0,,,1.843000,0.756000,-0.756000,5792.00,172.00,-190.00,0.8640,0.2670,-0.0710,0.9590,0.1090,-0.1210
3864,9305012,K04416.01,6.33,1.090e+00,-1.920e+00,1107.0,,,113.200000,52.100000,-52.100000,9189.00,261.00,-385.00,2.6920,0.4620,-0.8160,1.9330,0.2460,-0.2900
3865,9597729,K04417.01,14.00,4.190e+00,-1.400e+00,2407.0,,,1.206000,0.528000,-0.528000,6032.00,162.00,-198.00,0.9290,0.2780,-0.0930,1.0140,0.1310,-0.1310
