loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
6524,4936990,K03290.01,,FALSE POSITIVE,0,1,1,10.31453308,1.882e-05,-1.882e-05,132.53723,0.0017,-0.0017,2454965.537,0.0017,-0.0017,1.276,54.13,-0.121,3.6641,0.0637,-0.0637,,,,2004.1,33.3,-33.3,71.6,6335.0,208.0,-208.0,0.837,0.154,-0.103
6525,7130418,K03317.01,,FALSE POSITIVE,0,0,1,15.52861675,6.9e-05,-6.9e-05,145.70184,0.00366,-0.00366,2454978.702,0.00366,-0.00366,0.113,0.35,-0.113,2.131,0.111,-0.111,,,,500.0,34.0,-34.0,17.3,5750.0,156.0,-173.0,0.882,0.258,-0.086
6526,12208887,K03333.01,,FALSE POSITIVE,0,1,0,53.501860974,5.789e-06,-5.789e-06,132.211255,9.15e-05,-9.15e-05,2454965.211,9.15e-05,-9.15e-05,0.431,0.01,-0.012,5.25334,0.00538,-0.00538,,,,456780.0,418.0,-418.0,1363.9,5436.0,177.0,-160.0,0.748,0.132,-0.061
6527,10711551,K03359.01,,FALSE POSITIVE,1,0,0,10.692230094,7.05e-07,-7.05e-07,139.953907,5.45e-05,-5.45e-05,2454972.954,5.45e-05,-5.45e-05,0.528,0.005,-0.007,5.46939,0.00301,-0.00301,,,,376650.0,188.0,-188.0,2402.0,6022.0,162.0,-180.0,0.941,0.292,-0.097
6528,7919867,K07858.01,,FALSE POSITIVE,0,0,1,1.60375114,1.079e-05,-1.079e-05,132.16816,0.00616,-0.00616,2454965.168,0.00616,-0.00616,0.54,0.058,-0.432,1.498,0.173,-0.173,,,,51.0,6.5,-6.5,9.4,5818.0,145.0,-159.0,1.116,0.314,-0.257
6529,11081512,K03364.01,,FALSE POSITIVE,0,0,1,15.7397651,0.0002605,-0.0002605,132.7942,0.0158,-0.0158,2454965.794,0.0158,-0.0158,0.077,0.381,-0.077,3.297,0.301,-0.301,,,,287.7,30.9,-30.9,11.2,4733.0,167.0,-167.0,0.723,0.052,-0.072
6531,3867593,K05023.01,,FALSE POSITIVE,0,1,0,73.3377984,0.0001147,-0.0001147,136.58646,0.00124,-0.00124,2454969.586,0.00124,-0.00124,0.978,10.96,-0.183,9.029,0.147,-0.147,,,,114900.0,1003.0,-1003.0,155.5,7276.0,203.0,-330.0,1.321,0.512,-0.16
6532,3941219,K05024.01,,FALSE POSITIVE,1,0,0,282.159571,0.00801,-0.00801,259.9132,0.0209,-0.0209,2455092.913,0.0209,-0.0209,0.5987,0.0107,-0.494,5.069,0.531,-0.531,,,,196.3,19.7,-19.7,14.2,6677.0,182.0,-263.0,2.108,0.76,-0.757
6533,3953106,K05025.01,,FALSE POSITIVE,0,1,0,6.58729511,7.266e-05,-7.266e-05,133.3652,0.0132,-0.0132,2454966.365,0.0132,-0.0132,0.723,0.12,-0.046,8.3582,0.0409,-0.0409,,,,127960.0,685.0,-685.0,304.2,5619.0,186.0,-186.0,1.406,0.472,-0.577
6534,3953212,K05026.01,,FALSE POSITIVE,1,0,1,459.23193,0.01418,-0.01418,192.7716,0.0192,-0.0192,2455025.772,0.0192,-0.0192,0.8765,0.0098,-0.6127,17.722,0.623,-0.623,,,,418.7,27.2,-27.2,19.5,6067.0,158.0,-173.0,1.116,0.377,-0.19
6536,3962728,K05028.01,,FALSE POSITIVE,0,1,1,25.9493253,0.0005851,-0.0005851,155.024,0.0147,-0.0147,2454988.024,0.0147,-0.0147,0.655,0.012,-0.529,12.17,1.0,-1.0,,,,354.5,34.8,-34.8,13.1,4835.0,145.0,-145.0,0.526,0.035,-0.025
6537,3965326,K05029.01,,FALSE POSITIVE,1,0,1,212.76701,0.01386,-0.01386,167.485,0.0613,-0.0613,2455000.485,0.0613,-0.0613,0.3531,0.0969,-0.3339,12.8,1.6,-1.6,,,,74.3,12.0,-12.0,6.8,6098.0,147.0,-194.0,1.245,0.741,-0.213
6538,9265521,K05646.01,,FALSE POSITIVE,1,0,0,386.62189,0.02355,-0.02355,319.129,0.0268,-0.0268,2455152.129,0.0268,-0.0268,0.1616,0.2909,-0.1615,17.72,1.1,-1.1,,,,193.2,18.8,-18.8,12.3,6085.0,144.0,-176.0,1.033,0.411,-0.115
6539,9268456,K05647.01,,FALSE POSITIVE,1,0,0,84.644104,0.00237,-0.00237,132.5301,0.0259,-0.0259,2454965.53,0.0259,-0.0259,0.178,0.261,-0.178,48.182,0.786,-0.786,,,,512.0,17.2,-17.2,33.5,5229.0,184.0,-253.0,15.517,0.955,-5.412
6540,9271739,K05648.01,,FALSE POSITIVE,1,0,0,575.95408,0.01448,-0.01448,188.4547,0.0169,-0.0169,2455021.455,0.0169,-0.0169,0.0868,0.3788,-0.0867,8.618,0.73,-0.73,,,,1210.0,132.0,-132.0,11.4,5398.0,174.0,-144.0,0.854,0.314,-0.078
6542,9274431,K05650.01,,FALSE POSITIVE,1,0,0,117.844963,0.002024,-0.002024,229.8693,0.0149,-0.0149,2455062.869,0.0149,-0.0149,0.4594,0.0091,-0.4591,1.951,0.352,-0.352,,,,1043.0,181.0,-181.0,6.6,5317.0,195.0,-173.0,0.769,0.157,-0.061
6547,10189542,K05773.01,,FALSE POSITIVE,0,0,1,24.614775,0.0002371,-0.0002371,142.51094,0.00896,-0.00896,2454975.511,0.00896,-0.00896,0.089,0.365,-0.089,2.395,0.213,-0.213,,,,229.4,25.8,-25.8,10.5,5654.0,152.0,-152.0,0.849,0.217,-0.078
6548,10191056,K05774.01,,FALSE POSITIVE,0,1,0,1.21374744,2.2e-08,-2.2e-08,131.7423095,1.51e-05,-1.51e-05,2454964.742,1.51e-05,-1.51e-05,0.831,0.006,-0.006,5.79293,0.00102,-0.00102,,,,185130.0,25.4,-25.4,8755.2,6791.0,189.0,-260.0,1.619,0.492,-0.403
6551,10201891,K05777.01,,FALSE POSITIVE,1,0,0,372.30881,0.0178,-0.0178,379.1454,0.0124,-0.0124,2455212.145,0.0124,-0.0124,0.1243,0.3324,-0.1242,3.874,0.92,-0.92,,,,535.2,94.8,-94.8,14.9,5966.0,154.0,-175.0,0.904,0.356,-0.076
6552,10208477,K05778.01,,FALSE POSITIVE,1,0,0,454.244158,0.005224,-0.005224,494.92901,0.00637,-0.00637,2455327.929,0.00637,-0.00637,0.0033,0.4534,-0.0032,3.399,0.24,-0.24,,,,241.0,25.9,-25.9,9.9,6446.0,198.0,-234.0,1.874,0.684,-0.715
6553,10222603,K05779.01,,FALSE POSITIVE,1,0,0,112.48226,0.00183,-0.00183,177.56967,0.00953,-0.00953,2455010.57,0.00953,-0.00953,0.5181,0.4945,-0.3108,1.923,0.357,-0.357,,,,195.7,39.4,-39.4,5.2,6089.0,143.0,-182.0,0.95,0.353,-0.085
6554,7581535,K05400.01,,FALSE POSITIVE,1,0,0,218.56734012,,,246.0741577,,,2455079.074,,,,,,2.38,,,,,,,,,,,,,,,
6555,7592339,K05401.01,,FALSE POSITIVE,1,0,0,229.948531,0.00628,-0.00628,339.4719,0.0155,-0.0155,2455172.472,0.0155,-0.0155,0.35,0.1882,-0.35,1.813,0.397,-0.397,,,,154.2,41.1,-41.1,6.1,6225.0,159.0,-171.0,0.861,0.365,-0.061
6556,7598326,K05402.01,,FALSE POSITIVE,1,0,0,403.5637828,,,424.8697825,,,2455257.87,,,,,,3.64,,,,,,,,,,,,,,,
6557,7599004,K05403.01,,FALSE POSITIVE,0,1,0,2.41172358,2.43e-05,-2.43e-05,133.8617,0.0141,-0.0141,2454966.862,0.0141,-0.0141,1.281,5.401,-0.127,2.6311,0.0328,-0.0328,,,,3364.7,36.3,-36.3,108.6,6363.0,181.0,-250.0,1.332,0.382,-0.278
6558,7618231,K05404.01,,FALSE POSITIVE,1,0,0,92.9314146,,,147.8009148,,,2454980.801,,,,,,2.35,,,,,,,,,,,,,,,
6559,7619667,K05405.01,,FALSE POSITIVE,1,0,0,103.22293786,,,145.1458222,,,2454978.146,,,,,,2.63,,,,,,,,,,,,,,,
6561,8507073,K05527.01,,FALSE POSITIVE,0,1,0,209.06299275,1.554e-05,-1.554e-05,300.828345,5.1e-05,-5.1e-05,2455133.828,5.1e-05,-5.1e-05,0.823,0.059,-0.228,10.0389,0.00855,-0.00855,,,,250910.0,536.0,-536.0,3295.6,6130.0,164.0,-200.0,1.024,0.32,-0.137
6563,8509781,K05529.01,,FALSE POSITIVE,0,1,0,70.335879746,4.194e-06,-4.194e-06,198.9473258,4.72e-05,-4.72e-05,2455031.947,4.72e-05,-4.72e-05,1.04,0.248,-0.01,4.65625,0.00271,-0.00271,,,,24418.0,13.7,-13.7,2148.6,6081.0,145.0,-199.0,0.966,0.203,-0.094
6564,8510197,K05530.01,,FALSE POSITIVE,1,0,0,591.37382,0.01092,-0.01092,333.48076,0.00875,-0.00875,2455166.481,0.00875,-0.00875,0.1609,0.2834,-0.1603,4.35,1.4,-1.4,,,,245.0,39.1,-39.1,10.7,6609.0,163.0,-211.0,1.391,0.615,-0.299
6565,8516349,K05531.01,,FALSE POSITIVE,1,0,0,559.28332,0.01251,-0.01251,228.2959,0.0151,-0.0151,2455061.296,0.0151,-0.0151,0.3058,0.1483,-0.3057,4.245,0.695,-0.695,,,,1360.0,262.0,-262.0,6.7,4386.0,140.0,-132.0,0.709,0.03,-0.054
6568,8542879,K05534.01,,FALSE POSITIVE,1,0,0,136.355967,0.002262,-0.002262,157.0974,0.0204,-0.0204,2454990.097,0.0204,-0.0204,0.6066,0.3466,-0.2796,3.17,1.0,-1.0,,,,165.1,81.5,-81.5,6.3,6077.0,151.0,-196.0,1.058,0.471,-0.116
6570,9306677,K05655.01,,FALSE POSITIVE,1,0,0,532.9307,0.1568,-0.1568,285.017,0.163,-0.163,2455118.017,0.163,-0.163,0.4579,0.0319,-0.4578,3.89,1.3,-1.3,,,,181.4,46.6,-46.6,5.3,7872.0,231.0,-310.0,3.373,0.604,-1.148
6573,9357578,K05658.01,,FALSE POSITIVE,1,0,0,171.69799,0.004121,-0.004121,221.34517,0.00784,-0.00784,2455054.345,0.00784,-0.00784,0.2266,0.2233,-0.2265,2.904,0.344,-0.344,,,,878.0,124.0,-124.0,7.7,5033.0,60.0,-208.0,13.679,0.66,-5.165
6574,9362842,K05659.01,,FALSE POSITIVE,1,0,0,444.89411,0.01725,-0.01725,240.274,0.03,-0.03,2455073.274,0.03,-0.03,0.2991,0.1817,-0.2989,7.937,0.986,-0.986,,,,363.0,42.7,-42.7,13.2,6195.0,194.0,-200.0,2.439,0.736,-1.216
6576,9368524,K05661.01,,FALSE POSITIVE,1,0,0,229.86928,0.01226,-0.01226,265.1432,0.035,-0.035,2455098.143,0.035,-0.035,0.049,0.4165,-0.0488,12.91,1.4,-1.4,,,,1659.0,154.0,-154.0,10.6,6065.0,201.0,-200.0,2.344,0.851,-1.165
6577,10227881,K05780.01,,FALSE POSITIVE,0,1,1,5.14108479,7.768e-05,-7.768e-05,134.9699,0.0139,-0.0139,2454967.97,0.0139,-0.0139,1.225,0.252,-0.139,25.93,0.723,-0.723,,,,611.2,13.4,-13.4,57.0,5893.0,184.0,-205.0,0.941,0.297,-0.099
6578,10266852,K05781.01,,FALSE POSITIVE,1,0,0,179.27230765,,,149.1729837,,,2454982.173,,,,,,2.21,,,,,,,,,,,,,,,
6580,10292000,K05783.01,,FALSE POSITIVE,1,0,0,200.83849979,,,268.6842367,,,2455101.684,,,,,,2.37,,,,,,,,,,,,,,,
6581,10319341,K05784.01,,FALSE POSITIVE,0,0,1,40.1043796,0.0006491,-0.0006491,158.8392,0.012,-0.012,2454991.839,0.012,-0.012,0.2029,0.2591,-0.2029,3.471,0.453,-0.453,,,,187.3,27.5,-27.5,9.2,6174.0,155.0,-195.0,1.089,0.514,-0.13
6583,10320341,K05786.01,,FALSE POSITIVE,0,1,0,30.114681501,1.606e-06,-1.606e-06,158.5292451,4.23e-05,-4.23e-05,2454991.529,4.23e-05,-4.23e-05,1.046,0.025,-0.038,5.68713,0.00216,-0.00216,,,,87057.0,22.2,-22.2,2858.1,6273.0,169.0,-206.0,1.044,0.349,-0.116
6587,7658229,K05409.01,,FALSE POSITIVE,0,1,0,36.1826854,0.0001785,-0.0001785,144.69811,0.00634,-0.00634,2454977.698,0.00634,-0.00634,1.267,6.674,-0.107,4.2546,0.0408,-0.0408,,,,9471.7,88.1,-88.1,124.1,5696.0,186.0,-169.0,1.321,0.357,-0.437
6590,7674050,K05412.01,,FALSE POSITIVE,0,1,0,472.2265706,0.000123,-0.000123,363.713605,0.000154,-0.000154,2455196.714,0.000154,-0.000154,0.876,0.039,-0.043,4.8732,0.0104,-0.0104,,,,156140.0,304.0,-304.0,584.6,5763.0,155.0,-172.0,0.842,0.239,-0.075
6592,7700561,K05414.01,,FALSE POSITIVE,0,1,1,1.507099289,1.567e-06,-1.567e-06,132.09341,0.000863,-0.000863,2454965.093,0.000863,-0.000863,1.265,0.511,-0.108,4.8361,0.0484,-0.0484,,,,1282.0,10.8,-10.8,142.7,5762.0,173.0,-173.0,0.801,0.205,-0.064
6593,8546464,K05535.01,,FALSE POSITIVE,1,0,0,253.652263,0.001285,-0.001285,230.25666,0.00439,-0.00439,2455063.257,0.00439,-0.00439,20.7849,4.996,-7.329,3.85,0.133,-0.133,,,,26456.0,1309.0,-1309.0,59.9,3960.0,50.0,-50.0,0.537,0.05,-0.05
6595,8547366,K05537.01,,FALSE POSITIVE,1,0,0,128.66825288,,,142.6652144,,,2454975.665,,,,,,2.67,,,,,,,,,,,,,,,
6596,8547525,K05538.01,,FALSE POSITIVE,1,0,0,485.57785,0.02657,-0.02657,327.5177,0.0254,-0.0254,2455160.518,0.0254,-0.0254,0.5739,0.0235,-0.4678,6.67,1.2,-1.2,,,,853.0,201.0,-201.0,5.6,5255.0,160.0,-140.0,0.727,0.139,-0.052
6598,8548403,K05540.01,,FALSE POSITIVE,1,0,0,643.4528,0.01535,-0.01535,204.0423,0.0224,-0.0224,2455037.042,0.0224,-0.0224,0.1952,0.2492,-0.1952,9.346,0.753,-0.753,,,,585.1,61.7,-61.7,10.2,5649.0,155.0,-147.0,0.845,0.28,-0.065
6600,8552607,K05542.01,,FALSE POSITIVE,0,1,1,1.061934307,1.502e-06,-1.502e-06,131.72622,0.00125,-0.00125,2454964.726,0.00125,-0.00125,1.181,0.404,-0.104,3.211,0.0616,-0.0616,,,,264.8,4.5,-4.5,70.9,5853.0,139.0,-174.0,0.868,0.251,-0.084
6601,9390655,K05662.01,,FALSE POSITIVE,0,0,1,9.5497037,0.0003035,-0.0003035,137.5008,0.0415,-0.0415,2454970.501,0.0415,-0.0415,0.028,0.442,-0.028,1.881,0.177,-0.177,,,,706.7,69.6,-69.6,12.4,3705.0,118.0,-148.0,0.569,0.033,-0.082
6603,9394762,K05664.01,,FALSE POSITIVE,0,1,1,77.138911,0.001078,-0.001078,166.5847,0.011,-0.011,2454999.585,0.011,-0.011,0.981,0.001,-0.754,7.229,0.793,-0.793,,,,603.3,41.3,-41.3,19.0,5778.0,139.0,-174.0,0.911,0.273,-0.073
6606,9402670,K05667.01,,FALSE POSITIVE,1,0,1,0.536551592,2.698e-06,-2.698e-06,132.02205,0.00458,-0.00458,2454965.022,0.00458,-0.00458,1.102,0.091,-0.118,4.89,0.452,-0.452,,,,153.2,8.7,-8.7,26.2,6140.0,193.0,-236.0,1.027,0.324,-0.108
6607,9402859,K05668.01,,FALSE POSITIVE,1,0,1,68.54443156,,,161.4962975,,,2454994.496,,,,,,2.05,,,,,,,,,,,,,,,
6608,9407689,K05669.01,,FALSE POSITIVE,1,0,0,130.110715,0.002352,-0.002352,165.4972,0.012,-0.012,2454998.497,0.012,-0.012,0.1883,0.2767,-0.1883,2.227,0.396,-0.396,,,,251.9,53.5,-53.5,6.4,5960.0,152.0,-159.0,0.828,0.292,-0.063
6609,10356840,K05788.01,,FALSE POSITIVE,0,0,0,242.484764,0.008734,-0.008734,367.222,0.0226,-0.0226,2455200.222,0.0226,-0.0226,0.1785,0.2687,-0.1785,6.451,0.739,-0.739,,,,361.7,54.3,-54.3,7.6,6068.0,159.0,-168.0,0.829,0.297,-0.054
6612,10399137,K05791.01,,FALSE POSITIVE,1,0,0,385.593209,0.006574,-0.006574,393.8276,0.0129,-0.0129,2455226.828,0.0129,-0.0129,0.5548,0.0122,-0.4744,2.799,0.51,-0.51,,,,282.9,50.2,-50.2,5.6,6205.0,165.0,-196.0,1.358,0.725,-0.31
6613,10416390,K05792.01,,FALSE POSITIVE,0,0,1,215.737826,0.00209,-0.00209,330.88376,0.00614,-0.00614,2455163.884,0.00614,-0.00614,0.916,6.867,-0.059,7.257,0.229,-0.229,,,,8476.0,271.0,-271.0,36.8,4889.0,175.0,-175.0,0.724,0.069,-0.069
6614,10419108,K05793.01,,FALSE POSITIVE,1,0,0,507.48249,0.05561,-0.05561,251.1107,0.0845,-0.0845,2455084.111,0.0845,-0.0845,0.7261,0.213,-0.4791,8.19,1.8,-1.8,,,,232.1,31.2,-31.2,9.7,5227.0,163.0,-130.0,0.744,0.256,-0.074
6617,7701809,K05415.01,,FALSE POSITIVE,1,0,0,30.2111162,0.0005007,-0.0005007,160.3175,0.0142,-0.0142,2454993.317,0.0142,-0.0142,0.0666,0.4509,-0.0662,4.202,0.949,-0.949,,,,92.6,31.8,-31.8,6.5,5132.0,117.0,-175.0,4.732,1.995,-1.873
6618,7731281,K05416.01,Kepler-1628 b,CONFIRMED,0,0,0,76.377855,0.001825,-0.001825,146.3485,0.0315,-0.0315,2454979.348,0.0315,-0.0315,0.577,0.269,-0.363,4.809,0.163,-0.163,,,,11004.0,320.0,-320.0,38.6,3869.0,133.0,-147.0,0.584,0.037,-0.074
6619,7743464,K05417.01,,FALSE POSITIVE,0,1,0,55.249007325,2.291e-06,-2.291e-06,164.9788729,3.35e-05,-3.35e-05,2454997.979,3.35e-05,-3.35e-05,0.785,0.008,-0.015,5.15147,0.00093,-0.00093,,,,205670.0,26.3,-26.3,3452.5,6063.0,191.0,-233.0,1.012,0.328,-0.109
6621,7747197,K05419.01,,FALSE POSITIVE,1,0,0,22.52907,0.0003496,-0.0003496,142.2496,0.0139,-0.0139,2454975.25,0.0139,-0.0139,0.3668,0.1449,-0.3668,1.373,0.388,-0.388,,,,327.1,90.9,-90.9,4.8,5284.0,175.0,-141.0,0.769,0.185,-0.059
6622,7750342,K05420.01,,FALSE POSITIVE,1,0,0,66.247851,0.001568,-0.001568,162.2694,0.0178,-0.0178,2454995.269,0.0178,-0.0178,0.2847,0.1735,-0.2846,4.04,0.547,-0.547,,,,666.0,87.3,-87.3,8.3,5214.0,120.0,-193.0,6.519,2.094,-2.976
6623,7751133,K05421.01,,FALSE POSITIVE,1,0,0,370.91308,0.01344,-0.01344,261.1884,0.0205,-0.0205,2455094.188,0.0205,-0.0205,0.3443,0.1107,-0.3442,17.655,0.788,-0.788,,,,270.3,20.8,-20.8,17.5,5892.0,153.0,-171.0,1.054,0.397,-0.137
6625,8560475,K05543.01,,FALSE POSITIVE,0,1,0,7.41505161,2.712e-05,-2.712e-05,133.31055,0.00244,-0.00244,2454966.311,0.00244,-0.00244,0.979,0.032,-0.699,2.061,0.13,-0.13,,,,937.0,57.4,-57.4,18.3,4989.0,122.0,-244.0,18.266,0.804,-6.832
6626,8561192,K05544.01,,FALSE POSITIVE,0,1,0,2.742590902,8.022e-06,-8.022e-06,132.6997,0.00256,-0.00256,2454965.7,0.00256,-0.00256,0.473,0.021,-0.02,10.4143,0.0358,-0.0358,,,,680400.0,1469.0,-1469.0,682.9,7072.0,225.0,-310.0,1.705,0.516,-0.375
6630,8575061,K05548.01,,FALSE POSITIVE,1,0,0,216.453511,0.00386,-0.00386,299.1452,0.0115,-0.0115,2455132.145,0.0115,-0.0115,0.0052,0.4655,-0.0052,3.321,0.435,-0.435,,,,1137.0,158.0,-158.0,7.5,5385.0,211.0,-166.0,0.878,0.368,-0.104
6631,8612291,K05549.01,,FALSE POSITIVE,1,0,0,37.0488669,,,142.0283185,,,2454975.028,,,,,,2.48,,,,,,,,,,,,,,,
6633,9412267,K05670.01,,FALSE POSITIVE,1,0,0,542.16158927,,,428.8111364,,,2455261.811,,,,,,8.77,,,,,,,,,,,,,,,
6635,9418508,K05672.01,,FALSE POSITIVE,0,1,0,11.0153889,0.0004877,-0.0004877,140.6804,0.0609,-0.0609,2454973.68,0.0609,-0.0609,1.287,6.84,-0.496,2.666,0.107,-0.107,,,,3446.0,130.0,-130.0,31.8,5515.0,210.0,-191.0,1.678,0.923,-1.015
6636,9449320,K05673.01,,FALSE POSITIVE,1,0,0,28.34230575,,,141.4055394,,,2454974.406,,,,,,1.65,,,,,,,,,,,,,,,
6637,9451521,K05674.01,,FALSE POSITIVE,1,0,0,231.521608,0.003347,-0.003347,341.06653,0.00922,-0.00922,2455174.067,0.00922,-0.00922,0.5303,0.0338,-0.4571,2.819,0.332,-0.332,,,,478.7,84.5,-84.5,6.1,5695.0,150.0,-155.0,0.872,0.262,-0.068
6638,9455322,K05675.01,,FALSE POSITIVE,1,0,0,180.890384,0.002769,-0.002769,162.9617,0.0136,-0.0136,2454995.962,0.0136,-0.0136,0.3417,0.1408,-0.3415,1.901,0.405,-0.405,,,,205.3,39.2,-39.2,5.8,7037.0,193.0,-277.0,1.683,1.029,-0.364
6639,9455526,K05676.01,,FALSE POSITIVE,1,0,0,60.0546149,0.0007802,-0.0007802,181.8867,0.0101,-0.0101,2455014.887,0.0101,-0.0101,0.3355,0.1351,-0.3354,3.435,0.402,-0.402,,,,326.1,33.4,-33.4,11.8,5242.0,136.0,-162.0,2.917,1.386,-0.89
6642,10480952,K05797.01,,FALSE POSITIVE,0,1,0,2.037453129,4.3e-08,-4.3e-08,131.5522356,1.69e-05,-1.69e-05,2454964.552,1.69e-05,-1.69e-05,0.611,0.004,-0.002,5.43155,0.00049,-0.00049,,,,315910.0,0.0,0.0,6944.9,6456.0,181.0,-227.0,2.056,0.486,-0.903
6647,10547378,K05802.01,,FALSE POSITIVE,0,1,0,35.164087,0.002496,-0.002496,147.7597,0.0523,-0.0523,2454980.76,0.0523,-0.0523,1.227,5.506,-0.162,86.05,3.5,-3.5,,,,1528.9,50.7,-50.7,38.3,5485.0,194.0,-155.0,2.087,0.79,-1.184
6648,10548411,K05803.01,,FALSE POSITIVE,1,0,0,107.11003503,,,148.1046554,,,2454981.105,,,,,,2.12,,,,,,,,,,,,,,,
6650,7762717,K05424.01,,FALSE POSITIVE,1,0,0,462.26052152,,,185.8488415,,,2455018.849,,,,,,4.05,,,,,,,,,,,,,,,
6653,7800285,K05427.01,,FALSE POSITIVE,0,1,1,0.533000886,7.9e-08,-7.9e-08,131.735703,0.000131,-0.000131,2454964.736,0.000131,-0.000131,1.271,0.948,-0.037,1.54684,0.00536,-0.00536,,,,4398.5,8.4,-8.4,327.4,5934.0,160.0,-178.0,1.064,0.309,-0.206
6654,7804128,K05428.01,,FALSE POSITIVE,1,0,0,200.35091012,,,170.6693855,,,2455003.669,,,,,,3.78,,,,,,,,,,,,,,,
6655,7809049,K05429.01,,FALSE POSITIVE,1,0,0,114.32859485,,,153.6678346,,,2454986.668,,,,,,2.64,,,,,,,,,,,,,,,
6656,7811057,K05430.01,,FALSE POSITIVE,1,0,0,99.97889,0.003852,-0.003852,186.4888,0.0214,-0.0214,2455019.489,0.0214,-0.0214,0.3044,0.1662,-0.3044,8.76,1.2,-1.2,,,,117.9,23.8,-23.8,5.7,5229.0,183.0,-157.0,1.725,1.139,-0.788
6657,8622875,K05551.01,,FALSE POSITIVE,0,0,0,374.71687,0.01344,-0.01344,505.6954,0.0152,-0.0152,2455338.695,0.0152,-0.0152,0.985,0.017,-0.0117,52.986,0.914,-0.914,,,,1126.2,28.7,-28.7,62.2,5768.0,160.0,-144.0,1.009,0.366,-0.15
6661,8655076,K05555.01,,FALSE POSITIVE,1,0,0,42.070868,0.0004249,-0.0004249,161.03377,0.00834,-0.00834,2454994.034,0.00834,-0.00834,0.2878,0.2327,-0.2878,1.293,0.293,-0.293,,,,386.2,93.8,-93.8,5.7,5197.0,186.0,-152.0,0.938,0.76,-0.122
6663,8671707,K05557.01,,FALSE POSITIVE,1,0,0,401.73243,0.01302,-0.01302,393.61848,0.00951,-0.00951,2455226.618,0.00951,-0.00951,0.0839,0.4958,-0.0838,1.535,0.664,-0.664,,,,366.4,83.8,-83.8,5.8,5938.0,184.0,-208.0,1.504,0.727,-0.423
6664,8676061,K05558.01,,FALSE POSITIVE,1,0,0,428.1186,0.01906,-0.01906,243.23,0.0404,-0.0404,2455076.23,0.0404,-0.0404,0.1377,0.3201,-0.1377,6.56,1.9,-1.9,,,,443.8,88.1,-88.1,7.3,6225.0,164.0,-187.0,1.031,0.455,-0.089
6665,9457533,K05678.01,,FALSE POSITIVE,1,0,0,37.3683802,0.0003917,-0.0003917,135.1439,0.00999,-0.00999,2454968.144,0.00999,-0.00999,0.8375,0.0238,-0.5843,2.8,0.23,-0.23,,,,206.6,26.1,-26.1,8.8,5101.0,90.0,-185.0,6.422,0.441,-1.623
6666,9463329,K05679.01,,FALSE POSITIVE,1,0,0,615.81928,0.02367,-0.02367,261.7343,0.0271,-0.0271,2455094.734,0.0271,-0.0271,0.1794,0.2529,-0.1791,14.93,1.1,-1.1,,,,168.0,18.5,-18.5,11.0,6120.0,146.0,-176.0,0.955,0.402,-0.086
6670,9474485,K05683.01,,FALSE POSITIVE,0,1,0,0.512581525,2.2e-08,-2.2e-08,131.781117,3.53e-05,-3.53e-05,2454964.781,3.53e-05,-3.53e-05,0.505,0.014,-0.017,2.54719,0.0029,-0.0029,,,,384480.0,291.0,-291.0,1583.7,4612.0,137.0,-137.0,0.604,0.053,-0.048
6673,10551346,K05804.01,,FALSE POSITIVE,1,0,0,1.42796645,1.595e-06,-1.595e-06,132.604851,0.00089,-0.00089,2454965.605,0.00089,-0.00089,1.305,0.089,-0.066,12.8653,0.00024,-0.00024,,,,6012.3,51.9,-51.9,347.6,6099.0,167.0,-182.0,0.919,0.23,-0.082
6677,10556891,K05808.01,,FALSE POSITIVE,1,0,0,70.61977122,,,139.6638405,,,2454972.664,,,,,,2.09,,,,,,,,,,,,,,,
6678,10579570,K05809.01,,FALSE POSITIVE,1,0,0,216.10910854,,,150.9246541,,,2454983.925,,,,,,3.95,,,,,,,,,,,,,,,
6680,10591578,K05811.01,,FALSE POSITIVE,1,0,0,44.51439331,,,172.4645281,,,2455005.465,,,,,,1.55,,,,,,,,,,,,,,,
6682,7819520,K05432.01,,FALSE POSITIVE,1,0,0,230.80401566,,,231.8142184,,,2455064.814,,,,,,3.57,,,,,,,,,,,,,,,
6686,7837526,K05436.01,,FALSE POSITIVE,0,1,0,28.297207229,1.358e-06,-1.358e-06,137.2347229,4.06e-05,-4.06e-05,2454970.235,4.06e-05,-4.06e-05,1.227,0.035,-0.051,3.94247,0.00121,-0.00121,,,,23193.0,4.0,-4.0,2360.6,6327.0,171.0,-190.0,1.151,0.223,-0.223
6688,7884986,K05438.01,,FALSE POSITIVE,1,0,0,412.227551,0.006722,-0.006722,380.0972,0.00881,-0.00881,2455213.097,0.00881,-0.00881,0.1894,0.2589,-0.1894,4.303,0.296,-0.296,,,,819.5,95.2,-95.2,9.0,5079.0,77.0,-175.0,7.684,0.476,-2.043
